"data18_rank"
5.85773447487863
5.85255200214131
5.70571452900167
5.66201424268653
5.65483990533034
5.53230499133494
5.51891605142232
5.50682388173281
5.49493788515353
5.48940455953328
5.40379315520146
5.39074083392161
5.36890015196783
5.34884391066856
5.326545274067
5.31234448682334
5.29672995251245
5.24664909082112
5.23206461580875
5.22506307377279
5.19151139395302
5.1795114995101
5.17443682318008
5.15846765472335
5.10564906786418
5.07241748036472
5.00196830954294
4.99306810913864
4.84988227627951
4.82713699763601
4.77446986303747
4.72348847278652
4.70863106303864
4.70040305437433
4.69025579109785
4.68151300839946
4.64811124976416
4.64193056632842
4.59442682146118
4.58670665138916
4.58422421994501
4.56748821634093
4.54212043218233
4.5385188035575
4.52329136729146
4.51520398263287
4.49707394327983
4.47729669768855
4.46319380259429
4.43707604649457
4.43537376751599
4.42858806178326
4.41812176781977
4.39772343240565
4.35621664927987
4.35090775825149
4.34987035325027
4.34883183191263
4.33362076395659
4.32659021462243
4.32126491802629
4.31036306448381
4.30354473329611
4.29856659594089
4.2974846732359
4.28835108679131
4.27886234312509
4.27656170396289
4.27007012498
4.24695740015191
4.24411150403198
4.22321415139326
4.19149807249985
4.19061564760707
4.18499087265881
4.14622306617415
4.14517947898616
4.14109923685843
4.13555678616023
4.13515374554329
4.10663185072194
4.09953901050216
4.08962350347301
4.08475554836129
4.08444183432237
4.0655001934137
4.02173418115879
4.01781035323783
3.99234301322839
3.99074769929563
3.97676462583818
3.95094358935839
3.94974182382633
3.93164915152732
3.93005920318886
3.91731910992862
3.91432107921029
3.91359948108193
3.90603826898589
3.90349458382337
3.89877698614217
3.89641469328183
3.86872750991823
3.86527551649582
3.84480413837415
3.80903453057122
3.79602807531253
3.78153769863548
3.7684609476397
3.76021626334003
3.72270246361418
3.71060006198112
3.7105581571825
3.69810547178665
3.66857479640334
3.65121604861013
3.60521102536599
3.5176302859195
3.47456734942791
3.47231937574942
3.404608776147
3.35443072935085
3.33048610428608
3.32044601371476
3.29973980592255
3.26981568017157
3.22796498135632
3.21605742353796
3.2145879280251
3.19796288515391
3.19510974427406
3.1141055851918
3.08915721839671
3.08001703724224
2.98875732227127
2.886453956382
2.87479337529535
