"Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahrain","Bangladesh","Barbados","Belgium","Belize","Benin","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Chad","Chile","China","Colombia","Congo, Democratic Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cyprus","Czech Republic","Denmark","Dominican Republic","Ecuador","Egypt","El Salvador","Estonia","Ethiopia","Finland","France","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Guyana","Haiti","Honduras","Hong Kong SAR","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Korea, Rep.","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Lithuania","Luxembourg","Macedonia, FYR","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Nigeria","Norway","Oman","Pakistan","Panama","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovak Republic","Slovenia","South Africa","Spain","Sri Lanka","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan, China","Tajikistan","Tanzania","Thailand","Timor-Leste","Trinidad and Tobago","Tunisia","Turkey","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Venezuela","Viet Nam","Yemen","Zambia","Zimbabwe","NA","East Asia and Pacific","Middle East and North Africa","Latin America and the Caribbean","Europe and North America","Eurasia","Sub-Saharan Africa","South Asia"
-1.680999994,-11.63199997,NA,-5.790999889,-5.631999969,-2.711999893,-1.41900003,-1.381000042,-17.73800087,-3.368000031,NA,-2.681999922,NA,-6.077000141,-2.085000038,NA,0.0309999995,-1.899000049,-8.973999977,-21.8939991,1.626000047,NA,-6.196000099,-2.875,-4.703000069,-1.945000052,-3.150000095,-1.273000002,-2.861999989,-3.723999977,-3.391000032,-0.84799999,-5.138000011,NA,-1.488000035,-0.3339999914,0.1710000038,-1.037999988,-3.163000107,-6.570000172,-12.01099968,-2.424000025,0.2709999979,-2.361000061,-1.914999962,-3.279000044,NA,-10.16600037,-1.618000031,0.7570000291,-8.305999756,0.0439999998,-1.075999975,-0.3659999967,NA,-0.0089999996,-1.282999992,4.796999931,-1.815000057,11.31999969,-6.570000172,-2.480000019,-2.779999971,-0.8909999728,-2.51699996,-2.434000015,-0.925999999,-4.238999844,-3.405999899,-4.374000072,-7.336999893,0.3389999866,-3.618000031,-4.547999859,-5.927999973,-0.4070000052,-8.102000237,-7.736000061,-5.900000095,NA,-0.0120000001,1.718999982,NA,-3.230000019,-7.796000004,-3.030999899,-3.95600009,-0.6499999762,-0.0590000004,-3.329999924,-2.881999969,-2.101999998,-17.04800034,-5.327000141,-4.153999805,-5.949999809,NA,-7.829999924,1.353999972,-0.5009999871,0.6179999709,-1.67900002,-4.426000118,2.855999947,-20.55800056,-4.336999893,-2.22300005,-1.024999976,-2.338999987,-0.3889999986,-2.437000036,-2.302000046,NA,-4.065000057,-2.410000086,-3.65899992,-2.361000061,-16.90200043,-4.214000225,-1.279000044,-0.0089999996,-4.769000053,3.289000034,-1.976999998,-1.779999971,-3.529999971,-4.643000126,-5.677000046,NA,-12.4460001,-0.2060000002,-0.0839999989,NA,-1.646000028,-4.423999786,-3.753999949,0.4650000036,NA,-14.04500008,-5.715000153,-2.25999999,-3.601999998,-2.223999977,-3.941999912,-3.114000082,-4.361999989,-3.943000078,-14.57199955,-6.605999947,-13.53800011,-6.117000103,-10.24699974,NA,-3.70964700544118,-8.71186677633333,-4.21574999388,-0.944131601152632,-3.32911107266667,-4.81075002392813,-3.44716670133333
14.76900005,32.63399887,NA,12.84200001,18.31200027,21.8029995,26.10300064,21.35700035,21.06100082,28.81100082,NA,23.38800049,NA,17.44400024,33.44300079,NA,10.8409996,36.13800049,16.14599991,56.5052311846102,24.50600052,NA,-8.102999687,14.21899986,16.42700005,19.53499985,34.63100052,11.93999958,20.2159996,45.83599854,21.02700043,6.960999966,16.17700005,NA,22.77799988,13.13300037,27.26799965,28.25200081,23.00200081,23.05500031,9.43200016,11.44999981,23.76499939,32.00699997,20.85300064,21.69000053,NA,8.654999733,19.43199921,27.60000038,17.92399979,9.800000191,13.00899982,4.224999905,NA,29.34300041,19.52899933,26.97800064,24.33499908,29.32999992,30.49200058,32.53900146,37.44499969,33.59999847,24.0739994,19.75099945,11.88599968,27.21999931,10.42800045,22.13500023,14.6239996,36.20199966,28.83300018,20.74500084,16.653,21.30699921,6.349999905,19.35000038,NA,NA,14.95199966,24.58499908,NA,13.04599953,-4.144000053,28.11000061,11.02099991,28.08300018,23.45199966,16.29800034,20.63400078,15.62199974,26.49900055,4.460000038,27.31500053,-0.3160000145,NA,16.58699989,40.2840004,29.28000069,20.64800072,22.48500061,13.13700008,33.68899918,22.51399994,14.06200027,41.83300018,18.56200027,20.0340004,23.79400063,19.34499931,15.73499966,NA,44.00699997,23.02499962,27.36400032,7.487999916,26.43400002,19.75799942,14.04800034,13.05300045,-1.054999948,44.36899948,21.86899948,26.53199959,16.18700027,22.40600014,27.12999916,NA,7.078000069,29.47100067,34.42499924,NA,35.61600113,14.61600018,21.29999924,33.41199875,NA,8.802000046,13.11100006,24.87999916,19.76199913,17.90800095,30.50900078,12.63599968,18.60400009,18.23800087,6.605999947,31.26300049,-4.084000111,32.91699982,17.0359993,NA,30.6862489714477,22.0042000442667,18.74380016365,22.1218156560263,19.7212224544444,14.6718708885968,29.0370003366667
1.274999976,6.397999763,NA,10.61900043,-1.406000018,1.300999999,0.97299999,12.39999962,2.799000025,6.353000164,NA,1.769999981,NA,-0.8090000153,4.183000088,NA,-1.100000024,2.809999943,8.739999771,-0.7250000238,-1.322999954,NA,5.52699995,2.994999886,0.871999979,1.409000039,-1.488000035,-1.121999979,3.789999962,2.003000021,7.513000011,22.43000031,-0.0170000009,NA,-1.125,-1.218000054,0.6919999719,0.25,1.613999963,1.723999977,10.19900036,0.6039999723,0.8000000119,7.258999825,0.3889999986,0.3079999983,NA,7.224999905,2.132999897,0.375,17.45499992,0.0130000003,4.472000122,8.173999786,NA,13.37800026,2.724999905,2.59100008,0.3840000033,1.697000027,4.872000217,3.526000023,8.866000175,-0.2080000043,-0.5450000167,-0.0500000007,3.83100009,-0.112999998,-0.7779999971,14.55200005,6.296999931,0.9720000029,3.204999924,0.3899999857,2.000999928,0.0989999995,-0.8159999847,7,8.843999863,NA,0.6779999733,0.1049999967,NA,6.736999989,21.68300056,2.09100008,-1.799999952,0.8999999762,1.472000003,0.9779999852,2.822999954,6.381999969,0.5460000038,-0.4180000126,1.600000024,19.1989994,NA,6.727000237,9.93200016,0.1099999994,0.6460000277,3.099999905,15.69900036,3.549999952,1.100000024,2.862999916,0.7400000095,4.086999893,3.592999935,1.784000039,-0.5830000043,0.6359999776,NA,2.661000013,-1.554999948,7.045000076,5.72300005,3.50999999,0.851000011,1.121999979,-1.014000058,11.29899979,-0.5320000052,-0.4659999907,-0.0549999997,6.34100008,-0.200000003,3.727999926,NA,8.032999992,1.136000037,-0.4320000112,NA,1.39199996,5.914000034,5.170000076,0.1879999936,NA,3.426000118,3.726999998,7.775000095,5.464000225,13.91300011,1.773000002,0.6420000196,1.274999976,9.638999939,254.9490051,2.667999983,5,17.89999962,-1.565999985,NA,1.37258823529412,3.24660001996667,17.067500265795,0.516578946634211,6.81366663596667,6.85531249268437,5.32183341183333
71.53600311,20.3560009,NA,51.26900101,51.81299973,41.0909996,83.8710022,37.67300034,82.1190033,33.08200073,NA,105.5289993,NA,50.29999924,110.2360001,NA,44.36800003,13.88599968,78.31600189,3.062999964,27.82999992,NA,47.1590004,32.9620018,32.82300186,92.32700348,133.822998,51.15499878,21.17700005,46.23099899,47.5890007,21.50600052,43.70999908,NA,84.3789978,107.9599991,37.66999817,39.87200165,34.43700027,29.24399948,97.06900024,59.89099884,9.487000465,54.86199951,63.55799866,96.64800262,NA,116.1139984,44.89400101,67.64800262,72.41999817,181.3280029,25.29400063,55.99100113,NA,33.54600143,45.39599991,0.0599999987,74.1969986,53.22999954,69.53700256,27.85099983,35.00099945,76.41600037,62.20700073,132.602005,115.1610031,239.1840057,94.99099731,21.07999992,54.39599991,38.54999924,18.58499908,58.49399948,67.32299805,34.3390007,143.423996,47.78699875,44.79899979,NA,40.01399994,22.61700058,NA,42.25600052,62.07500076,56.25299835,30.54299927,59.41999817,99.60700226,62.68399811,58.09600067,38.08800125,45.9,71.32299805,64.69300079,115.1999969,NA,42.07099915,27.27000046,62.56700134,29.49799919,31.07900047,18.62100029,33.20299911,34.27399826,66.88700104,39.16500092,24.7310009,24.81500053,33.70899963,54.23799896,130.3029938,NA,47.59799957,39.19599915,17.03499985,37.63899994,12.35900021,57.43600082,74.14299774,68.59400177,53.40800095,112.0279999,52.26499939,78.90599823,50.46699905,99.26200104,77.34400177,NA,27.49500084,41.65299988,45.38800049,NA,35.36700058,35.31600189,39.00500107,42.23600006,NA,61.00600052,60.64099884,29.09700012,36.87200165,81.2480011,19.30400085,89.15499878,107.3509979,60.92599869,28.2140007,62.41899872,85.35800171,53.10900116,75.31800079,NA,53.7485293883941,58.5319331493333,45.6531004895,68.8130526027632,42.8490005077778,55.2944062325,64.0593344433333
39.25,47.80452551,NA,27.71056526,36.93939712,90.01136364,87.4,53.72199867,53.31046735,30.82352941,NA,81.50666667,NA,24.82142857,28,NA,29.04255319,64.51219512,55.54885602,NA,55.91754541,NA,26.58823529,30.68421053,32.85089159,92.28723404,29.66666667,15.5,77.34189843,75.98203302,65.16623209,16.58333333,55.08406505,NA,53.296251,38.30769231,78.44927536,90.65384615,43.48015159,29.0594591,32.11523707,38.55306905,76.79365079,23.56716403,89.30769231,83.98,NA,19.47619048,38.45244985,94.69306931,28.09427669,27.90218414,42.48547772,12.21052632,NA,17.61538462,28.99814448,83.47777778,57.30852247,60.40017588,61.43993306,57.04399761,29.16981132,72.12162162,71.04177864,68.41860465,32.31107323,81.98876404,41.16392976,54.2091121,33.35814284,81.69169972,73.96666667,29.78571429,23.70588235,68.00349518,29.35148388,35.0952381,18.74193548,NA,67.84656618,93.25,NA,22.54545455,21,69.45356536,22.36363636,72.33898305,18.82608696,56.54166667,71.04240145,25.84210526,31.63178145,38.23081315,51.73823421,27.45714286,NA,53.8995758,23.51612903,90.84415584,86.30136986,24.75,36.93253381,94.82894737,66.98305085,27.85508275,57.97119182,41.86235194,66.90905673,61.43337165,73.84907012,57.0617284,NA,76.74370567,57.16025025,54.23047243,28.88062958,71.46478873,35.15655511,39.7778738,27.31034483,17.2,93.19047619,73.62702594,64.85252155,53.95737128,67.54444444,38.61287237,NA,19.95833333,92.92307692,95.18823529,NA,82.02631579,23.8,28.92198566,61.49341086,NA,60.99244827,42.16135072,52.6120609,33.32258065,21.28247316,73.8,88.89772727,93.40594059,60.68059901,19.56067349,44.81112413,11.73529412,35.31247815,6.806451613,NA,65.93294649875,51.5033549666667,45.8561549675,69.9810395142105,37.5848580977778,28.9830953663437,35.04125777
4.59515653713714,4.63354059334105,NA,3.37655169258396,4.1347566832805,5.67425008110857,5.5232108512,4.79553449369714,3.9767376014,4.90263515085183,NA,4.86748061284,NA,3.93838605862065,4.58342435856241,NA,4.8174539184814,6.09412349549714,3.44280970062667,5.14675479735283,5.72332074438667,NA,3.58662849945293,4.63744671923619,4.44506211782286,5.12749418037714,4.13585525416832,4.39768686613875,5.38365805793293,5.99861241230286,4.82697320366246,3.45362857310286,4.54648808993674,NA,4.84900622559499,4.1916737846389,6.23211129032,6.22243947146516,5.09961326170857,4.34462777782857,2.58834429038105,4.46640197349143,6.07212378508,4.8741043808786,5.48704116784612,4.81999601217303,NA,2.41683753969684,5.10260992059429,6.09976888565544,2.64364783068211,3.70065077110456,4.93541278883348,4.12178619756251,NA,4.84826351090607,5.04444285226857,6.28085335896,5.1314550320801,5.93924211288,4.53784346528822,5.71701534314456,5.15259962089263,5.77004033049193,5.24415826898617,4.24398553709424,3.93716463213945,4.30296190961784,3.77762530010576,4.16839655659348,3.57411973908982,6.62838038304,5.59928792705855,4.37792419338516,3.8064860448,5.77041013018486,2.4598669304407,3.81397958915439,3.33876384316221,NA,5.61001363840571,6.27468066472281,NA,4.14233598346576,2.18709999088,5.44320684583429,4.06962868331649,5.84691925841143,4.63859471701714,4.68735490649143,5.16665970301714,4.53029152090246,4.3687413994,3.70527270351278,4.90502856995429,1.86329635268391,NA,4.01686149525965,5.5887198529214,6.07727174843098,6.06153646712,5.09453636849023,3.51175206768892,6.6398933039207,4.7043566078,4.03061129537714,6.11456857898286,5.18581571437474,5.35466569603118,5.82227477095429,5.19536139127539,4.03587622228571,NA,5.93289132057143,5.24956959324762,5.02719135450135,4.34371942069333,4.8721304487179,4.48056658970857,4.61028137592,4.59892765954045,3.23855762833634,5.98152866248351,5.40440053939699,5.22854804286857,4.52274793556401,4.35056364042907,4.26912114774937,NA,3.27928947420561,6.43876666553143,6.57479927783068,NA,6.32678440130857,4.10033126956993,4.59622269817263,6.22567414230877,NA,3.84292508401754,3.9449348254382,5.09701085766115,4.59293537870627,3.52263445082326,5.63018861771429,4.64852414359429,4.50904788919429,4.25772009170466,2.43472808188,4.58676839074857,2.84915908786737,3.68186157531358,3.19431892678828,NA,5.47113388998358,4.41805666737796,4.58520134302086,5.28107532467556,4.41774116037195,3.89002129590195,4.65205921179173
6.450704098,5.951612949,NA,6.080459595,5.238095284,6.738461494,6.772151947,4.923077106,6.211756706,5.52702713,NA,6.879518032,NA,3.026666641,5.186813354,NA,6.338235378,4.896226406,5.867469788,5.434782505,NA,NA,3.150000095,4.393442631,3.974359035,6.838235378,5.199999809,2.537313461,6.862903118,4.387754917,5.760330677,3.282051325,6.396551609,NA,6.895522594,6.0289855,6.902777672,6.831325531,6.173913002,5.901098728,6.60824728,5.75,6.811594009,5.5657897,7,6.666666508,NA,3.408450603,5.675000191,6.277777672,3.375,6.530303001,5.444444656,2.578125,NA,4.048780441,5.417721748,5.67088604,6.675675869,6.934426308,4.329999924,4.747252941,5.343558311,6.842696667,6.885714054,6.555555344,5.621212006,6.396551609,5.951724052,5.028571606,4.342342377,5.650000095,5.910714149,5.666666508,3.707317114,6.80851078,5.573770523,6.808988571,2.653061152,NA,6.511904716,6.9375,NA,4.265625,3.430769205,5.150537491,3.133333445,6.658536434,3.45614028,5.836363792,6.231060505,5.578512192,5.679012299,6.712328911,5.855072498,2.922222137,NA,4.588235378,5.107142925,6.928571224,NA,5.256410122,4.283950806,7,6.014894485,3.802395105,5.621951103,5.797979832,5.441558361,5.021276474,6.614285946,6.552000046,NA,6.370503426,4.648936272,5.559055328,4.973570824,5.832116604,4.794520378,6.677083492,5.170212746,2.920000076,6.169491291,6.752475262,6.602739811,4.748427868,6.758064747,5,NA,5.586956501,6.693548203,6.95348835,NA,2.210000038,4.850574493,3.265822887,5.24444437,NA,6.290322781,6.367647171,NA,3.604651213,5.714285851,6.397088528,6.863636494,5.269461155,6.809523582,5.351351261,4.870588303,3.481481552,4.175438404,5.1860466,NA,0,0,0,0,0,0,0
NA,0.0066129691,NA,0,0,NA,NA,0,NA,5.25469923,NA,NA,NA,29424.64258,4.768387794,NA,NA,33.52764511,90.27329254,NA,NA,NA,14989.49902,774.2527466,22819.75781,NA,2.893594265,16462.27734,NA,0.0033388876,164.5777435,22926.18359,0,NA,NA,NA,NA,NA,8.747097015,4.148010254,0,0.0534723848,NA,3087.323975,NA,NA,NA,20879.24805,0,NA,27163.01367,NA,70.21615601,37564.64063,NA,640.8661499,89.53453827,NA,NA,NA,992.3510742,498.8381653,0.2295728326,NA,NA,NA,NA,NA,NA,NA,14720.12988,2.827142954,NA,0,1250.893555,NA,NA,NA,25805.56055,NA,NA,NA,NA,9783.825195,17945.49414,6.572093487,46030.72266,NA,6924.201172,NA,0.4667862654,NA,NA,NA,NA,29771.97656,NA,945.0355225,85.42304993,NA,NA,75.59669495,34233.16016,NA,0,542.0714111,16.64140129,0,472.9317932,12.47213936,NA,NA,NA,NA,NA,0,30951.03906,0.2923801541,9671.401367,NA,NA,30928.03516,NA,NA,NA,21.20782661,NA,0,NA,23.23864365,NA,NA,NA,NA,0,11045.41211,75.99023438,NA,NA,NA,0,21356.35938,NA,NA,NA,NA,NA,744.0421143,13.67368317,1081.783325,17367.1582,6766.17334,NA,292.835899904289,180.3853151593,148.63095311745,0,0,17573.9013390047,271.644770375667
6.366197109,5.806451797,NA,6.240963936,5.222222328,6.768115997,6.68235302,4.967032909,5.933933258,5.216216087,NA,6.800000191,NA,4.733333111,5.164834976,NA,6.142857075,4.252336502,6.162790775,5.300000191,4.676767826,NA,4.222222328,4.161290169,4.410256386,6.695652008,5.048780441,3.676923037,6.816793919,4.594936848,5.379845142,4.115044117,6.365079403,NA,6.789473534,6,6.805194855,6.831325531,6,5.677419186,6.546391964,5.425000191,6.608108044,5.178081989,7,6.534246445,NA,3.971831083,5.357142925,5.702970505,4.018518448,6.416666508,5.588889122,2.360655785,NA,4.268292904,5.443037987,5.621951103,6.559999943,6.828125,4.286432266,4.60215044,5.229050159,6.705263138,6.671052456,6.39560461,5.939393997,6.233333111,5.925169945,4.388888836,4.366972446,5.489999771,5.950819492,5.0625,3.759493589,6.1960783,5.522387981,1.766666651,3.723404169,NA,5.747368336,6.820512772,NA,4.476190567,4,5,3.593220234,6.531914711,3.412280798,5.625,6.174721241,4.983739853,4.876543045,6.52702713,5.714285851,3.131868124,NA,4.057142735,4.885057449,6.851351261,6.699999809,5.414634228,5.29629612,7,5.809884071,3.919075251,5.440476418,5.586538315,4.884615421,4.25,6.166666508,6.346153736,NA,6.218892574,4.520833492,5.1875,5.024219513,5.737588882,5.054794312,5.887754917,4.957446575,3.608108044,6.208632946,6.336538315,6.628205299,3.298780441,6.569230556,5.17142868,NA,2.787234068,6.626865864,6.818181992,NA,2.455357075,4.569767475,4,4.990825653,NA,6.015384674,6.246575356,3.73307991,4,4.881720543,6.39955759,6.653333187,5.180094719,6.578125,5.243902206,4.632184029,3.655172348,3.928571463,4.86046505,NA,5.03793022211765,5.82448091493333,5.73229520325,6.3074209565,4.95783498544444,4.09239514178125,4.77384078483333
19,75,NA,25,41,6,7.599999905,69,18,225,NA,9.399999619,NA,60,155,NA,37,356,41,58,24,NA,122,380,212,5.099999905,139,152,16,67,31,324,11,NA,13,6.199999809,5.199999809,6,60,52,15,43,18,192,5.599999905,8.199999809,NA,174,99,8.100000381,160,4.5,25,177,NA,194,43,71,9.300000191,2.400000095,217,395,16,7.199999809,4,5.800000191,4.599999905,17,7,89,233,80,22,144,182,41,13,788,308,NA,56,6.099999905,NA,236,193,89,57,8.800000191,107,22,21,152,428,21,107,551,NA,489,156,5.800000191,7.400000095,51,322,6.300000191,8.399999619,270,50,41,119,322,19,23,NA,34,84,80,56,12,139,21,9.5,307,44,6.5,7.199999809,834,12,65,NA,565,9.199999809,7.400000095,NA,45.7,87,306,172,NA,17,37,18,202,91,1.600000024,10,3.200000048,30,29,137,48,391,242,NA,147.123529417353,27.8666666428667,45.17999999525,14.9236842017632,94.6666666666667,263.296875,181.333333333333
6.507042408,5.919354916,NA,5.779069901,5.364864826,6.599999905,6.571428776,4.923077106,5.870531082,5.621621609,NA,6.544444561,NA,4.826666832,5,NA,6.08571434,3.972222328,5.533333302,5.408450603,4.849999905,NA,3.938271523,4.333333492,4.397435665,6.405797005,5.023255825,2.882352829,6.244274616,4.346835613,5.215384483,3.522123814,5.753846169,NA,6.763157845,5.82857132,6.766233921,6.783132553,5.702127457,5.387096882,6.552083492,5.175000191,6.144736767,4.199999809,7,6.026666641,NA,4.464788914,5.142857075,5.792792797,4.537036896,6.347222328,5.322222233,2.433333397,NA,4.317073345,5.087500095,5.60240984,6.594594479,6.661538601,4.169154167,4.60215044,4.956756592,6.458333492,6.697368622,6.076086998,5.194029808,5.933333397,5.86577177,4.689188957,4.142857075,5.5,5.921875,5.432989597,3.74358964,6.156862736,5.507246494,1.666666627,3.666666746,NA,6.082474232,6.589743614,NA,5.109375,3.338235378,4.978494644,3.627118587,6.489361763,3.226086855,5.333333492,5.658181667,5.422764301,5.134146214,6.55405426,5.8125,3.05376339,NA,3.957746506,4.988636494,6.573333263,6.666666508,5.48780489,5.144578457,6.82857132,5.689597607,3.635338306,4.800000191,5.180952549,4.987179279,4.510204315,6.195876122,6.066666603,NA,6.277497292,5.070706844,5.28404665,4.792396545,5.638888836,5.364864826,5.826530457,4.574468136,3.584415674,6.397058964,6.196261883,6.365853786,3.228915691,6.220588207,5.152777672,NA,2.565217495,6.455882549,6.555555344,NA,2.415929317,4.952940941,3.544303894,4.973451138,NA,5.227272511,6.229729652,NA,3.541176558,5.20430088,6.344076157,6.459459305,5.061475277,6.166666508,5,4.609195232,3.185185194,3.785714388,4.372093201,NA,5.04442642717647,5.7645641804,5.36095080385,6.26910141356757,5.15744781477778,3.93179632353125,4.761254708
0.1,NA,NA,0.4,0.2,0.1,0.4,0.1,NA,NA,NA,0.1,NA,1,0.1,NA,NA,21.9,0.6,NA,NA,NA,1.1,0.6,3.8,0.3,0.8,1.3,0.5,NA,0.4,0.7,0.4,NA,NA,NA,NA,0.2,1,0.3,NA,0.6,1.3,1.1,0.1,0.4,NA,1.7,0.5,0.1,1.6,0.3000000119,0.5,1.5,NA,2.1,0.4,0.235977440444457,NA,0.3,0.3,0.4,0.1,0.2,0.2,0.3,1.7,NA,NA,0.2,5.4,0.0274,NA,0.2,0.3,0.7,NA,25,1.6,NA,0.2,0.2,NA,0.2,9.2,0.4,1,0.1,0.5,0.8999999762,0.3,0.6,NA,0.1,0.1,12.3,NA,13.8,0.2,0.2,0.1,0.2,2.9,0.2,0.11,0.1,0.8,0.5,0.3,0.1,0.1,0.7,NA,NA,0.1,0.973785573400958,3.1,NA,0.4,NA,0.82,1.7,0.01,NA,NA,18.9,0.4,NA,NA,27.2,0.2,0.4,NA,0.2,0.3,4.7,1.1,NA,1.2,NA,0.025,6.5,0.9,NA,0.16,0.5,0.6,0.6,0.4,NA,12.4,13.5,NA,0.305644418495727,0.1275,0.67,0.289137931444828,0.441531730377884,6.20374999925625,0.175
12.5,21.89999962,NA,11.10000038,12.60000038,3,2.900000095,27.89999962,5.300000191,30.70000076,NA,3.299999952,NA,64.19999695,27.20000076,NA,5.099999905,34.79999924,14.60000038,8.600000381,9.300000191,NA,54.09999847,24.60000038,57.09999847,4.300000191,20.70000076,85,7,9.199999809,13.60000038,74.5,8.5,NA,3.599999905,2.5,2.799999952,2.900000095,25.70000076,18.39999962,20.29999924,14.39999962,2.299999952,41.40000153,1.899999976,3.5,NA,47.90000153,10.60000038,3.099999905,42.79999924,3.599999905,24.29999924,61,NA,52.20000076,17.39999962,1.5,5.300000191,1.600000024,37.90000153,22.79999924,13.39999962,3,3.200000048,2.900000095,13.5,2,15.39999962,12.60000038,35.5,2.900000095,7.300000191,19,50.70000076,6.900000095,7.099999905,69.19999695,52.79999924,NA,3.299999952,1.5,NA,35.90000153,43.40000153,6,74.5,5.099999905,65.09999847,11.80000019,11.30000019,13.60000038,19,4.300000191,23.70000076,56.70000076,NA,32.79999924,29.39999962,3.200000048,4.699999809,18.79999924,69.40000153,2,9.899999619,65.80000305,14.60000038,17.5,13.10000038,22.20000076,4.5,3,NA,6.800000191,9.699999809,8.199999809,31.10000038,12.5,41.70000076,5.900000095,11.69999981,87.09999847,2.099999905,5.800000191,2.099999905,33.59999847,3.5,8.399999619,NA,44.5,2.400000095,3.400000095,NA,4.4,38.5,35.20000076,10.5,NA,18.20000076,12.10000038,11.60000038,37.70000076,7.699999809,5.900000095,3.5,5.599999905,8.699999809,12.89999962,17.29999924,33.79999924,43.29999924,46.59999847,NA,12.4411764928824,13.2399999146667,16.79000005695,4.30789476315789,16.7444445286667,48.2218747734375,33.2333342231667
78.01446533,75.04253387,NA,76.33422089,74.79711914,82.45121765,81.84390259,70.84877777,76.81909943,72.00119781,NA,81.28780365,NA,59.72070694,69.83285522,NA,76.5885849,64.4874115,74.67588043,79.04083252,74.46585083,NA,57.10704803,68.65614319,55.93439102,82.13763428,73.3556366,51.87331772,81.78755951,75.98634338,74.18202209,59.02390289,79.58646393,NA,77.27561188,80.30709839,79.47316742,81.09999847,73.67668152,76.10292816,71.31694794,73.00109863,77.13170624,64.57804871,81.38536835,82.67073059,NA,60.46768188,74.81741333,81.09024048,61.49173355,81.5878067,71.95648956,59.19343948,NA,63.07375717,73.33312225,84.27804565,75.96097565,82.86097717,68.34856415,69.07168579,75.59133911,81.50244141,82.05121613,83.490242,75.798172,83.84365845,74.20333862,72,62.13373184,82.15585327,74.69789886,70.65122223,66.53987885,74.12438965,79.6286087,49.96121979,61.16094971,NA,75.11951447,82.22927094,NA,65.48278046,63.79685211,74.87516785,58.45721817,81.94634247,63.20282745,74.3531723,76.92068481,71.62644196,69.82126617,76.33770752,74.28931427,55.37124252,NA,64.91543579,69.9733429,81.70731354,81.45683289,75.09812164,53.04887772,82.09999847,77.32419586,66.37697601,77.76729584,73.02563477,74.7807312,68.40675354,78.20487976,81.52194977,NA,78.7625885,74.96097565,70.90853882,64.52453613,74.49333954,66.80441284,75.48780823,73.22927094,51.30817032,82.59512329,77.21219635,81.07804871,57.44090271,83.38048553,74.95319366,NA,48.87395096,82.55121613,83.19756317,NA,80.0999999999999,69.76844025,65.48748779,74.60119629,NA,70.55770874,74.97597504,75.42621613,59.17907333,71.18951416,77.54124451,81.60488129,78.74146271,77.13822174,74.40960693,75.77773285,64.03138733,60.78568268,59.16107178,NA,76.4504548017647,75.3846018473333,74.6603200905,79.6607059689474,71.8452741844444,60.809755801875,70.2476882916667
